"avatar_id","avatar_name","gender","premium","preview_image_url","preview_video_url"
"Annie_Bar_Standing_Side_2_public","Annie Bar Standing Side 2","female","False","https://files2.heygen.ai/avatar/v3/63948e2e772543deae18844327e27877_56100/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/63948e2e772543deae18844327e27877_56100/preview_video_talk_3.mp4"
"Annie_Bar_Standing_Side_3_public","Annie Bar Standing Side 3","female","False","https://files2.heygen.ai/avatar/v3/cbc71c5b9e754f809621b4d5706009ab_56100/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/cbc71c5b9e754f809621b4d5706009ab_56100/preview_video_talk_2.mp4"
"Annie_Bar_Standing_Side_public","Annie Bar Standing Side","female","False","https://files2.heygen.ai/avatar/v3/ba51441b61d445db8443c83f8a8d0d15_56100/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/ba51441b61d445db8443c83f8a8d0d15_56100/preview_video_talk_1.mp4"
"Annie_Business_Casual_Standing_Front_2_public","Annie Business Casual Standing Front 2","female","False","https://files2.heygen.ai/avatar/v3/59ab28f846a24d25b3e91a2a87222c4c_56020/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/59ab28f846a24d25b3e91a2a87222c4c_56020/preview_video_talk_1.mp4"
"Annie_Business_Casual_Standing_Front_public","Annie Business Casual Standing Front","female","False","https://files2.heygen.ai/avatar/v3/d1777b1afdb8436cb3b3f0833c6ed492_56020/preview_target.webp","https://files2.heygen.ai/avatar/v3/d1777b1afdb8436cb3b3f0833c6ed492_56020/preview_video_target.mp4"
"Annie_Business_Casual_Standing_Side_2_public","Annie Business Casual Standing Side 2","female","False","https://files2.heygen.ai/avatar/v3/78f858c6cf2845bb9c31b3cea76b0e58_56030/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/78f858c6cf2845bb9c31b3cea76b0e58_56030/preview_video_talk_3.mp4"
"Annie_Business_Casual_Standing_Side_public","Annie Business Casual Standing Side","female","False","https://files2.heygen.ai/avatar/v3/e87a78fbcb074752a4a7770be54513b1_56030/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/e87a78fbcb074752a4a7770be54513b1_56030/preview_video_talk_2.mp4"
"Annie_Casual_Sitting_Front_2_public","Annie Casual Sitting Front 2","female","False","https://files2.heygen.ai/avatar/v3/1b06ffc57270417ba7da3dc24decd433_55980/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/1b06ffc57270417ba7da3dc24decd433_55980/preview_video_talk_1.mp4"
"Annie_Casual_Sitting_Front_public","Annie Casual Sitting Front","female","False","https://files2.heygen.ai/avatar/v3/782ffba0e0584bd6935e7e57d5f7e444_55980/preview_target.webp","https://files2.heygen.ai/avatar/v3/782ffba0e0584bd6935e7e57d5f7e444_55980/preview_video_target.mp4"
"Annie_Casual_Sitting_Side_2_public","Annie Casual Sitting Side 2","female","False","https://files2.heygen.ai/avatar/v3/2b1a099cf17a4bcaa09b14d2f9727485_55990/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/2b1a099cf17a4bcaa09b14d2f9727485_55990/preview_video_talk_1.mp4"
"Annie_Casual_Sitting_Side_public","Annie Casual Sitting Side","female","False","https://files2.heygen.ai/avatar/v3/ce758a257b7f4be3a8c2cf37dbc9e5d7_55990/preview_target.webp","https://files2.heygen.ai/avatar/v3/ce758a257b7f4be3a8c2cf37dbc9e5d7_55990/preview_video_target.mp4"
"Annie_Casual_Standing_Front_2_public","Annie Casual Standing Front 2","female","False","https://files2.heygen.ai/avatar/v3/8e1eb5dd8aa649b3a2736ad3ae63d6c8_56040/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/8e1eb5dd8aa649b3a2736ad3ae63d6c8_56040/preview_video_talk_2.mp4"
"Annie_Casual_Standing_Front_public","Annie Casual Standing Front","female","False","https://files2.heygen.ai/avatar/v3/f5d3bb0f157d4f05b52828702f47230e_55980/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/f5d3bb0f157d4f05b52828702f47230e_55980/preview_video_talk_2.mp4"
"Annie_Casual_Standing_Side_2_public","Annie Casual Standing Side 2","female","False","https://files2.heygen.ai/avatar/v3/39eeeab7f75e411a82a3185ee8ef3901_56050/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/39eeeab7f75e411a82a3185ee8ef3901_56050/preview_video_talk_1.mp4"
"Annie_Casual_Standing_Side_public","Annie Casual Standing Side","female","False","https://files2.heygen.ai/avatar/v3/c76fa4a2be354fccbb503909d32f1a64_55990/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/c76fa4a2be354fccbb503909d32f1a64_55990/preview_video_talk_2.mp4"
"Annie_Desk_Sitting_Front_2_public","Annie Desk Sitting Front 2","female","False","https://files2.heygen.ai/avatar/v3/33d3475370b94bb7942dcbbdc445b03f_56070/preview_target.webp","https://files2.heygen.ai/avatar/v3/33d3475370b94bb7942dcbbdc445b03f_56070/preview_video_target.mp4"
"Annie_Desk_Sitting_Front_public","Annie Desk Sitting Front","female","False","https://files2.heygen.ai/avatar/v3/10c2cfbc1c1b4fa9a5fc08162b1709e2_56040/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/10c2cfbc1c1b4fa9a5fc08162b1709e2_56040/preview_video_talk_3.mp4"
"Annie_Desk_Sitting_Side_2_public","Annie Desk Sitting Side 2","female","False","https://files2.heygen.ai/avatar/v3/a130a0f3225c4fdb91de800cd836b778_56080/preview_target.webp","https://files2.heygen.ai/avatar/v3/a130a0f3225c4fdb91de800cd836b778_56080/preview_video_target.mp4"
"Annie_Desk_Sitting_Side_public","Annie Desk Sitting Side","female","False","https://files2.heygen.ai/avatar/v3/ea08ae4933164707bc0e9b1536b28bc9_56050/preview_target.webp","https://files2.heygen.ai/avatar/v3/ea08ae4933164707bc0e9b1536b28bc9_56050/preview_video_target.mp4"
"Annie_Lounge_Standing_Front_public","Annie Lounge Standing Front","female","False","https://files2.heygen.ai/avatar/v3/363e6f1f39b540b4adbfdae8ebda75ae_55960/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/363e6f1f39b540b4adbfdae8ebda75ae_55960/preview_video_talk_2.mp4"
"Annie_Lounge_Standing_Side_public","Annie Lounge Standing Side","female","False","https://files2.heygen.ai/avatar/v3/e621bd1f24c14305a2233e93a8c8715e_55970/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/e621bd1f24c14305a2233e93a8c8715e_55970/preview_video_talk_1.mp4"
"Annie_Office_Sitting_Front_2_public","Annie Office Sitting Front 2","female","False","https://files2.heygen.ai/avatar/v3/6f1c6120e79f48ed834be24a94b05931_56070/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/6f1c6120e79f48ed834be24a94b05931_56070/preview_video_talk_2.mp4"
"Annie_Office_Sitting_Front_public","Annie Office Sitting Front","female","False","https://files2.heygen.ai/avatar/v3/b5272572b25143fbb1af3b874a03bdaf_56020/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/b5272572b25143fbb1af3b874a03bdaf_56020/preview_video_talk_2.mp4"
"Annie_Office_Sitting_Side_2_public","Annie Office Sitting Side 2","female","False","https://files2.heygen.ai/avatar/v3/6bd64a550919413f8257aabfb74c22fb_56080/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/6bd64a550919413f8257aabfb74c22fb_56080/preview_video_talk_1.mp4"
"Annie_Office_Sitting_Side_public","Annie Office Sitting Side","female","False","https://files2.heygen.ai/avatar/v3/58d47dbbb5d7454dbda0f53bc34fd9ea_56030/preview_target.webp","https://files2.heygen.ai/avatar/v3/58d47dbbb5d7454dbda0f53bc34fd9ea_56030/preview_video_target.mp4"
"Annie_Office_Standing_Front_public","Annie Office Standing Front","female","False","https://files2.heygen.ai/avatar/v3/4166f08ed46f40fb87ca14b9ef48765d_56020/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/4166f08ed46f40fb87ca14b9ef48765d_56020/preview_video_talk_3.mp4"
"Annie_Office_Standing_Side_public","Annie Office Standing Side","female","False","https://files2.heygen.ai/avatar/v3/ad51bc760ed54ab3bc2f3f8eccaf8e30_56030/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/ad51bc760ed54ab3bc2f3f8eccaf8e30_56030/preview_video_talk_1.mp4"
"Annie_Sofa_Sitting_Front_3_public","Annie Sofa Sitting Front 3","female","False","https://files2.heygen.ai/avatar/v3/adcd9c28596f40389a926f2b7a4153d0_56310/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/adcd9c28596f40389a926f2b7a4153d0_56310/preview_video_talk_1.mp4"
"Annie_Sofa_Sitting_Front_public","Annie Sofa Sitting Front","female","False","https://files2.heygen.ai/avatar/v3/96b055e7536f4d99b8c5f519fbad7179_55960/preview_target.webp","https://files2.heygen.ai/avatar/v3/96b055e7536f4d99b8c5f519fbad7179_55960/preview_video_target.mp4"
"Annie_Sofa_Sitting_Side_2_public","Annie Sofa Sitting Side 2","female","False","https://files2.heygen.ai/avatar/v3/3c6fc843d9eb4b4a83e6e15d4dd1414a_55970/preview_target.webp","https://files2.heygen.ai/avatar/v3/3c6fc843d9eb4b4a83e6e15d4dd1414a_55970/preview_video_target.mp4"
"Annie_Sofa_Sitting_Side_3_public","Annie Sofa Sitting Side 3","female","False","https://files2.heygen.ai/avatar/v3/46bf2baf90bc4333a8a40d01f22e606d_56320/preview_target.webp","https://files2.heygen.ai/avatar/v3/46bf2baf90bc4333a8a40d01f22e606d_56320/preview_video_target.mp4"
"Annie_Sofa_Sitting_Side1_public","Annie Sofa Sitting Side","female","False","https://files2.heygen.ai/avatar/v3/c9f42d5a83d84ed6b3f42989f0ef20b4_56310/preview_target.webp","https://files2.heygen.ai/avatar/v3/c9f42d5a83d84ed6b3f42989f0ef20b4_56310/preview_video_target.mp4"
"Annie_Sofa_Sitting_Side_public","Annie Sofa Sitting Front 2","female","False","https://files2.heygen.ai/avatar/v3/7f2caecd8b8b4e5f94b1ee92fe697322_55960/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/7f2caecd8b8b4e5f94b1ee92fe697322_55960/preview_video_talk_1.mp4"
"Annie_Studio_Pink_Sitting_Front_public","Annie Studio Pink Sitting Front","female","False","https://files2.heygen.ai/avatar/v3/b56dba4dc8114414bc16d39d7aa051bc_56040/preview_target.webp","https://files2.heygen.ai/avatar/v3/b56dba4dc8114414bc16d39d7aa051bc_56040/preview_video_target.mp4"
"Annie_Studio_Pink_Sitting_Side_public","Annie Studio Pink Sitting Side","female","False","https://files2.heygen.ai/avatar/v3/aa2a61c1d5834ece938375d412132580_56320/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/aa2a61c1d5834ece938375d412132580_56320/preview_video_talk_1.mp4"
"Annie_Studio_Pink_Standing_Front_public","Annie Studio Pink Standing Front","female","False","https://files2.heygen.ai/avatar/v3/456807b0fc8e4f8da62760594118c2a6_56040/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/456807b0fc8e4f8da62760594118c2a6_56040/preview_video_talk_1.mp4"
"Annie_Studio_Pink_Standing_Side_public","Annie Studio Pink Standing Side","female","False","https://files2.heygen.ai/avatar/v3/30184bf113ce49bfac8cdf00c225046f_56060/preview_target.webp","https://files2.heygen.ai/avatar/v3/30184bf113ce49bfac8cdf00c225046f_56060/preview_video_target.mp4"
"Armando_Casual_Front_public","Armando Casual Front","male","False","https://files2.heygen.ai/avatar/v3/fa717f667b7b4e41b0d7e4fd320ab080_43280/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/fa717f667b7b4e41b0d7e4fd320ab080_43280/preview_video_talk_1.mp4"
"Armando_Casual_Side_public","Armando Casual Side","male","False","https://files2.heygen.ai/avatar/v3/36dff2ade72644a4a3103341a0bfe7d5_43290/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/36dff2ade72644a4a3103341a0bfe7d5_43290/preview_video_talk_2.mp4"
"Armando_Suit_Front_public","Armando Suit Front","male","False","https://files2.heygen.ai/avatar/v3/ef41b4d270ae48b0af554464adde71aa_43280/preview_talk_5.webp","https://files2.heygen.ai/avatar/v3/ef41b4d270ae48b0af554464adde71aa_43280/preview_video_talk_5.mp4"
"Armando_Suit_Side_public","Armando Suit Side","male","False","https://files2.heygen.ai/avatar/v3/866961acf5084781b1557068ada1dd28_43460/preview_target.webp","https://files2.heygen.ai/avatar/v3/866961acf5084781b1557068ada1dd28_43460/preview_video_target.mp4"
"Armando_Sweater_Front2_public","Armando Sweater Front 2","male","False","https://files2.heygen.ai/avatar/v3/7e412117419c468ab441a52e0db47ab6_43280/preview_talk_4.webp","https://files2.heygen.ai/avatar/v3/7e412117419c468ab441a52e0db47ab6_43280/preview_video_talk_4.mp4"
"Armando_Sweater_Front_public","Armando Sweater Front","male","False","https://files2.heygen.ai/avatar/v3/8d12122d6f83476e843394e69451c03a_43280/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/8d12122d6f83476e843394e69451c03a_43280/preview_video_talk_3.mp4"
"Armando_Sweater_Side2_public","Armando Sweater Side 2","male","False","https://files2.heygen.ai/avatar/v3/c6360c23d795460182cc96331161d74f_43290/preview_talk_4.webp","https://files2.heygen.ai/avatar/v3/c6360c23d795460182cc96331161d74f_43290/preview_video_talk_4.mp4"
"Armando_Sweater_Side_public","Armando Sweater Side","male","False","https://files2.heygen.ai/avatar/v3/6aa7211edc3048538569da077618e256_43290/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/6aa7211edc3048538569da077618e256_43290/preview_video_talk_3.mp4"
"Artur_standing_office_front","Artur Office Front 2","male","False","https://files2.heygen.ai/avatar/v3/ea847ee0ca44468fb6119d16396bf8f1_37890/preview_target.webp","https://files2.heygen.ai/avatar/v3/ea847ee0ca44468fb6119d16396bf8f1_37890/preview_video_target.mp4"
"Artur_sitting_office_front","Artur Office Front","male","False","https://files2.heygen.ai/avatar/v3/f0d69336d41f48359261cefc05678c38_37890/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/f0d69336d41f48359261cefc05678c38_37890/preview_video_talk_3.mp4"
"Artur_standing_office_side","Artur Office Side 2","male","False","https://files2.heygen.ai/avatar/v3/95cb5001e58e4ed986632d66826278cd_37900/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/95cb5001e58e4ed986632d66826278cd_37900/preview_video_talk_1.mp4"
"Artur_sitting_office_side","Artur Office Side","male","False","https://files2.heygen.ai/avatar/v3/aab51cd1942d42d6a15457516e682570_37910/preview_target.webp","https://files2.heygen.ai/avatar/v3/aab51cd1942d42d6a15457516e682570_37910/preview_video_target.mp4"
"Artur_standing_sofacasual_front","Artur Sofa Casual Front 2","male","False","https://files2.heygen.ai/avatar/v3/34590e9ed41648b997d90f8436b2b447_37890/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/34590e9ed41648b997d90f8436b2b447_37890/preview_video_talk_2.mp4"
"Artur_sitting_sofacasual_front","Artur Sofa Casual Front","male","False","https://files2.heygen.ai/avatar/v3/d97c6a964bbe4ccca11c99fe9d451618_37890/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/d97c6a964bbe4ccca11c99fe9d451618_37890/preview_video_talk_1.mp4"
"Artur_standing_sofacasual_side","Artur Sofa Casual Side 2","male","False","https://files2.heygen.ai/avatar/v3/3a119d8bef7942309046fafc809da3f3_37900/preview_target.webp","https://files2.heygen.ai/avatar/v3/3a119d8bef7942309046fafc809da3f3_37900/preview_video_target.mp4"
"Artur_sitting_sofacasual_side","Artur Sofa Causal Side","male","False","https://files2.heygen.ai/avatar/v3/37d7cd5b84d74a22bc7fc97eda3c3011_37900/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/37d7cd5b84d74a22bc7fc97eda3c3011_37900/preview_video_talk_2.mp4"
"Aubrey_sitting_sofa_side","Aubrey Sofa Side","female","False","https://files2.heygen.ai/avatar/v3/cabc74337c474348ab080ca75d55111b_39680/preview_target.webp","https://files2.heygen.ai/avatar/v3/cabc74337c474348ab080ca75d55111b_39680/preview_video_target.mp4"
"Aubrey_expressive_2024112701","Aubrey (Upper Body)","female","False","https://files2.heygen.ai/avatar/v3/c1794f8106eb4f9391b3f7283473ca9c_44710/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/c1794f8106eb4f9391b3f7283473ca9c_44710/preview_video_talk_1.mp4"
"Aubrey_standing_night_scene_front","Aubrey Night Scene Front","female","False","https://files2.heygen.ai/avatar/v3/33fda333525e41b4bbff63fe17169507_39530/preview_target.webp","https://files2.heygen.ai/avatar/v3/33fda333525e41b4bbff63fe17169507_39530/preview_video_target.mp4"
"Aubrey_standing_outdoor_sport_front","Aubrey Outdoor Sport Front","female","False","https://files2.heygen.ai/avatar/v3/c4745b302cb848b7a9352ece1a6d1211_39400/preview_target.webp","https://files2.heygen.ai/avatar/v3/c4745b302cb848b7a9352ece1a6d1211_39400/preview_video_target.mp4"
"Aubrey_standing_outdoor_sport_side","Aubrey Outdoor Sport Side","female","False","https://files2.heygen.ai/avatar/v3/e18ecbc69acb465b905beb42597496dc_39500/preview_target.webp","https://files2.heygen.ai/avatar/v3/e18ecbc69acb465b905beb42597496dc_39500/preview_video_target.mp4"
"Aubrey_sitting_sofa_front","Aubrey Sofa Front","female","False","https://files2.heygen.ai/avatar/v3/21f4de0e5c484eaabc74729e0be42fb3_39570/preview_target.webp","https://files2.heygen.ai/avatar/v3/21f4de0e5c484eaabc74729e0be42fb3_39570/preview_video_target.mp4"
"August_Casual_Front2_public","August Casual Front 2","male","False","https://files2.heygen.ai/avatar/v3/7ee4b62fcfd2497592d0f7f564bad649_42700/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/7ee4b62fcfd2497592d0f7f564bad649_42700/preview_video_talk_1.mp4"
"August_Casual_Front_public","August Casual Front","male","False","https://files2.heygen.ai/avatar/v3/483f52a8e2c84a41ad2b3c2dc985e2a1_42700/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/483f52a8e2c84a41ad2b3c2dc985e2a1_42700/preview_video_talk_2.mp4"
"August_Cool_Sitting_public","August Cool Sitting","male","False","https://files2.heygen.ai/avatar/v3/97c26ee40b2d411482b98dfcaa634216_46890/preview_target.webp","https://files2.heygen.ai/avatar/v3/97c26ee40b2d411482b98dfcaa634216_46890/preview_video_target.mp4"
"August_Cool_Style_public","August Cool Style","male","False","https://files2.heygen.ai/avatar/v3/232789c980374dc39fc445cc2b4734ab_43140/preview_target.webp","https://files2.heygen.ai/avatar/v3/232789c980374dc39fc445cc2b4734ab_43140/preview_video_target.mp4"
"August_Employee_Front_public","August Employee Front","male","False","https://files2.heygen.ai/avatar/v3/acf277577bc74c7a9cf97f06b04f9aa1_42700/preview_target.webp","https://files2.heygen.ai/avatar/v3/acf277577bc74c7a9cf97f06b04f9aa1_42700/preview_video_target.mp4"
"August_Hoodies_Front2_public","August Hoodies Front 2","male","False","https://files2.heygen.ai/avatar/v3/587df623272843cca6ccbe4db2b27abe_42700/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/587df623272843cca6ccbe4db2b27abe_42700/preview_video_talk_3.mp4"
"August_Hoodies_Front_public","August Hoodies Front","male","False","https://files2.heygen.ai/avatar/v3/c39391b38b9341e3b1bf3395d601f910_42700/preview_talk_4.webp","https://files2.heygen.ai/avatar/v3/c39391b38b9341e3b1bf3395d601f910_42700/preview_video_talk_4.mp4"
"Bahar_expressive_2024112501","Bahar (Upper Body)","female","False","https://files2.heygen.ai/avatar/v3/2808dbe6335043d5b5d5215cc97c4d78_44540/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/2808dbe6335043d5b5d5215cc97c4d78_44540/preview_video_talk_2.mp4"
"Bahar_Business_Front_public","Bahar Business Front","female","False","https://files2.heygen.ai/avatar/v3/94b3783586ad4a5bad570b07e81613a4_42880/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/94b3783586ad4a5bad570b07e81613a4_42880/preview_video_talk_1.mp4"
